x_coor,y_coor,dip_azi,dip,thick,throw,depth_mid,h1,h2,h3,h4,h5,h6,h7,f_s1,f_s2,f_s3,f_s4,f_s5,f_s6,f_s7,f_d1,f_d2,f_d3,f_d4,f_d5,f_d6,f_d7,d_c1,d_c2,d_c3,d_c4,d_c5,d_c6,d_c7,sv_grad1,sv_grad2,sv_grad3,sv_grad4,sv_grad5,sv_grad6,sv_grad7,shsv1,shsv2,shsv3,shsv4,shsv5,shsv6,shsv7
247575.21810676347,593107.0391034955,64.64828987766062,69.03429943805324,189.46754060778858,34.57335354549799,-3014.8438661885466,-2799.83,-2836.87,-2867.34,-2904.19,-2936.55,-3092.02,-3128.05,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247556.64796666708,593155.2665067471,63.51848089063575,69.11102091638378,187.93932337882293,39.37247015766718,-3014.6574406984128,-2801.1,-2835.45,-2870.6,-2902.32,-2939.68,-3088.59,-3129.7,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247533.69126230362,593198.1921774889,62.72991908043746,69.6757949015626,186.17681717131788,44.21659851476497,-3013.67567157178,-2803.32,-2832.96,-2873.87,-2899.5,-2942.7,-3084.03,-3130.29,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247506.35056961677,593235.8192290836,61.96899967625713,70.65306049012241,184.49965721752704,48.166006717940434,-3011.9619848918796,-2806.33,-2830.04,-2876.28,-2896.15,-2943.82,-3079.1,-3129.57,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247474.86450584917,593268.4360614531,60.81326439146406,71.64796278299568,183.15266825041482,50.35196280993478,-3009.9117421336914,-2807.06,-2827.3,-2876.33,-2893.15,-2943.46,-3074.68,-3127.68,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247440.8842909176,593298.0383882767,59.75017982766131,72.66015900182444,182.21052084086153,50.38588746891649,-3007.986623865718,-2806.58,-2825.88,-2874.98,-2891.65,-2941.92,-3072.71,-3125.04,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247401.83296138057,593321.5116146182,59.073494906619814,73.51459120857093,181.58348165706192,48.563628869995725,-3006.382356763702,-2806.92,-2825.31,-2872.98,-2891.36,-2939.51,-3071.79,-3122.07,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247361.99854516247,593344.0383790224,58.337540481413846,73.73826399572846,181.25047435642568,45.49727575803348,-3005.094467150613,-2805.84,-2825.91,-2870.03,-2892.05,-2936.99,-3072.24,-3118.78,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247322.18152813497,593366.5861726076,56.7985465227806,73.51443002609025,181.30715771164924,41.77449337007123,-3004.062566704483,-2804.41,-2826.69,-2867.14,-2892.78,-2933.91,-3073.12,-3115.83,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247286.1916981685,593393.7596187141,54.46781239632909,72.93435635137952,181.72939424632727,37.82507682400154,-3003.263555554439,-2801.86,-2827.51,-2863.85,-2893.98,-2930.8,-3074.66,-3113.3,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247252.56985275398,593423.7950816331,52.13191993204216,71.98623262583608,182.29934686835088,34.059519758217284,-3002.665993736734,-2798.97,-2828.09,-2859.8,-2894.75,-2927.96,-3076.62,-3110.95,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247218.20137771982,593452.9281457075,49.888111514235284,71.0819882268716,182.60365350981803,31.088936019263258,-3002.216712652591,-2797.68,-2828.48,-2857.14,-2895.83,-2925.49,-3078.27,-3109.05,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247182.55467389434,593480.5163043102,47.718358158114086,70.54976279674159,182.23499856620097,29.794908957919816,-3001.7056902278728,-2796.5,-2828.63,-2855.73,-2896.51,-2924.8,-3079.11,-3107.62,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247144.1433454461,593504.7630550712,46.27345336429265,70.53690257612722,181.11178282989323,30.744284993450286,-3000.7486401421393,-2796.32,-2828.05,-2856.85,-2895.43,-2925.42,-3077.01,-3106.56,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247104.095091395,593527.0313686875,45.48870892313339,70.87156700622464,179.60609106819518,33.64136604761585,-2999.1145383059757,-2795.44,-2825.71,-2858.51,-2893.22,-2926.4,-3072.89,-3105.58,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247062.97313639376,593548.0019752859,44.84928366152522,71.42317799991595,178.26315532841681,37.42282744757932,-2996.9519942817233,-2795.05,-2822.26,-2859.47,-2888.7,-2927.08,-3067.14,-3104.68,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
247022.24455459724,593569.4480244817,44.44067911482742,72.13998375843246,177.4553330307391,40.51900447023161,-2994.802819681237,-2795.46,-2819.3,-2859.93,-2885.29,-2926.64,-3062.04,-3103.91,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246983.58157658522,593593.3906240683,44.457227423901685,72.49826400264404,177.3837235703154,41.8634870375231,-2993.1912162858785,-2794.37,-2817.69,-2858.97,-2883.22,-2925.33,-3059.47,-3103.08,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246947.6102862962,593620.5864777825,44.74542070258813,71.98026284434587,178.02804395369242,41.47129035562564,-2992.3527006176496,-2791.97,-2816.68,-2856.38,-2882.45,-2923.67,-3059.4,-3102.24,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246914.36338354403,593651.0751075951,44.80439071042336,70.92550771145918,179.12935133716815,40.2667890220652,-2992.2823006207163,-2788.89,-2816.8,-2853.77,-2883.02,-2921.79,-3061.02,-3101.98,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246883.35757690575,593684.2723930664,44.70362705889283,69.93539622821083,180.19054499436746,39.632522666990354,-2992.735198916329,-2784.94,-2816.97,-2852.49,-2883.5,-2921.36,-3063.29,-3102.76,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246849.1403308344,593713.5882369793,44.84287688692079,69.40187615489248,180.65507513553172,40.56863748548248,-2993.232495707092,-2780.3,-2816.25,-2853.08,-2883.19,-2922.62,-3064.13,-3103.96,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246808.88192016786,593735.602549037,44.802950095343846,69.86861558300649,180.37523390178518,43.300330649448306,-2993.236520404246,-2777.31,-2814.67,-2855.89,-2882.16,-2924.79,-3063.0,-3105.17,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246763.58167159357,593751.5231453034,44.20909241955803,71.61482444042795,179.78464797852646,47.21525263988172,-2992.397997267111,-2777.77,-2812.4,-2859.44,-2879.09,-2927.14,-3059.19,-3106.0,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246718.76082569687,593768.0231619558,43.714877680498105,74.07728714398917,179.47802495540896,50.75852924962922,-2990.9135482184356,-2779.0,-2809.09,-2860.35,-2875.24,-2927.25,-3054.54,-3106.4,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246675.40182726807,593786.2900110931,43.4247494910781,75.80534419848271,179.66747508201644,52.16772767446168,-2989.5270049656137,-2776.49,-2807.0,-2859.45,-2872.31,-2926.24,-3051.67,-3105.72,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246635.8615120319,593809.1722347228,42.86424811207816,75.81657269091039,180.2168447218305,50.2632830506584,-2989.00012095464,-2773.21,-2806.53,-2857.95,-2872.14,-2924.32,-3052.32,-3104.59,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246602.61145505944,593839.6570522506,42.11806456588411,74.5491431717228,180.85298748149836,44.77598680673108,-2989.700356458092,-2775.54,-2809.93,-2854.96,-2875.35,-2921.82,-3056.37,-3102.66,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246574.62919196882,593876.5086827048,41.56084830451996,73.09761194721354,181.45338128460634,36.50038214637199,-2991.652983869032,-2784.12,-2816.31,-2852.76,-2881.71,-2919.01,-3063.3,-3100.23,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246544.48610164472,593910.748672865,40.938035650189946,71.93370212597125,182.12381413402528,27.337477217842277,-2994.6133269813345,-2791.94,-2824.35,-2851.03,-2889.86,-2916.92,-3072.53,-3098.25,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246514.4002130732,593945.0577987708,40.19154916227619,70.741603514285,182.97393183321577,19.750803746359157,-2998.136082023505,-2798.08,-2831.64,-2850.03,-2897.33,-2915.91,-3081.02,-3098.0,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246480.45873126131,593974.7069395991,39.5961512001857,69.5996689807255,183.9947622733343,15.589727286718883,-3001.864086292877,-2800.45,-2836.36,-2850.89,-2902.49,-2917.28,-3087.86,-3099.74,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246438.55370690287,593994.7311051983,39.18216075048656,69.35851780705602,185.06020357601483,15.16348725309205,-3005.5372619199607,-2800.3,-2838.97,-2854.33,-2905.34,-2920.96,-3092.32,-3104.41,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246392.2991888621,594009.498342903,38.550389363041184,70.40755856823633,186.01563902768567,17.07163239428941,-3008.8616926936766,-2802.2,-2840.28,-2859.1,-2906.61,-2925.65,-3094.56,-3109.8,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246346.7100802336,594025.0698142855,37.848429876117606,71.98492030770156,186.87936299154234,19.184818540484503,-3011.6363857100228,-2805.21,-2841.72,-2863.47,-2907.58,-2929.52,-3096.29,-3114.52,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246301.69333225943,594041.3330578395,37.6989371548695,72.95023584080192,187.7240054125752,20.038271737746154,-3013.8755088634707,-2807.26,-2843.32,-2865.76,-2908.73,-2931.49,-3098.35,-3117.42,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246256.3391187869,594057.1884305191,38.15423495819382,72.90208361139517,188.6057060102808,19.41629735957249,-3015.7687848425485,-2809.37,-2845.45,-2866.51,-2910.82,-2932.44,-3101.03,-3119.17,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246211.18241957034,594073.282524824,38.53823533096722,72.32581754529686,189.63024809244837,18.03085358273659,-3017.4479804878392,-2811.36,-2847.82,-2866.84,-2913.06,-2932.46,-3104.23,-3120.4,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246166.62038173774,594090.095344628,38.83942326577342,71.83013667782126,190.83116027216937,16.8080130366997,-3018.929589200737,-2812.59,-2849.36,-2866.87,-2914.56,-2932.76,-3107.1,-3121.74,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246123.6895787242,594108.8797235257,39.40983949632067,71.80051717002132,192.26213931895725,16.131846811706787,-3020.1530367673777,-2812.49,-2850.04,-2867.36,-2915.42,-2933.22,-3109.35,-3123.39,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246082.82648456187,594130.1631970609,39.83830226539075,71.98956741299939,194.15912399291827,15.656861882877305,-3020.952847825655,-2810.89,-2849.91,-2867.37,-2915.54,-2933.26,-3111.02,-3125.29,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246044.61790681168,594154.6549983677,40.0599626497734,71.9467565896808,196.96396765384898,14.647864645707289,-3020.9960952823103,-2806.52,-2849.14,-2865.55,-2915.09,-2931.95,-3112.92,-3126.57,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
246009.91098928533,594183.3790107436,40.01458423060103,71.36779727193313,201.3426167888365,12.523665210241457,-3019.780360084306,-2797.31,-2846.57,-2860.56,-2913.29,-2928.07,-3114.81,-3126.64,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245979.56916723412,594217.3788078064,39.44700320767677,70.37021133705974,207.6768135746731,9.290822335498863,-3016.9039827776687,-2781.99,-2841.07,-2851.62,-2909.22,-2919.64,-3117.01,-3125.53,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245953.57909801853,594256.6382632438,39.174099575966835,69.282568655282,214.96487071876197,5.720103588901188,-3012.5029511963317,-2769.53,-2833.95,-2840.16,-2902.11,-2907.77,-3118.28,-3123.18,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245924.96205304586,594292.7226773674,39.74442022286562,68.36257286798522,221.00967441711725,2.7534581325351155,-3007.218190549758,-2774.84,-2825.33,-2828.34,-2894.7,-2897.21,-3117.85,-3119.68,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245887.95366722823,594318.665066469,39.19576280746449,67.91046793663875,224.25404953274796,0.9162009978118014,-3001.6162112884213,-2778.51,-2817.43,-2818.33,-2888.61,-2888.92,-3114.5,-3114.5,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245849.2337679366,594342.5388692981,38.200693720488204,68.06115613346584,224.72886775720042,0.17968538434692172,-2996.253909910024,-2782.49,-2810.98,-2810.98,-2882.81,-2882.81,-3108.49,-3108.49,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245810.93328240726,594366.9195881196,39.49978002005065,68.28144027593508,223.4237248211319,0.018779176847141088,-2991.916136992131,-2786.34,-2806.61,-2806.61,-2879.21,-2879.21,-3102.87,-3102.87,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245773.2397572616,594392.0338973781,42.07073407378702,68.20890726524888,221.6618690983828,0.000984753379116577,-2989.187039868076,-2789.19,-2805.16,-2805.16,-2877.65,-2877.65,-3098.75,-3098.75,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
245738.43285067557,594420.637059992,43.185073168957445,68.09216264438494,220.49869077962626,2.0972511081986717e-05,-2988.0065181931714,-2789.19,-2805.16,-2805.16,-2877.65,-2877.65,-3097.66,-3097.66,0.75,0.5,0.35,0.52,0.65,0.61,0.5,0.35,0.3,0.25,0.275,0.3,0.35,0.37,0.003,0.006,0.008,0.007,0.005,0.007,0.008,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.9,0.9,0.8,0.8,0.75,0.82,0.82
